Borough,Job Type,Job Status,Approved,Job #,Building Type,Pre- Filing Date,BUILDING_CLASS,Job Description,Date_Approved,Fully Paid,GIS_LATITUDE,GIS_LONGITUDE,Initial Cost
QUEENS,A1,X,01/11/2023,440632102,OTHERS,09/28/2020,K4,HEREWITH FILED PLANS AND APPLICATION (NO WORK) FOR CHANGE IN TERM OF VARIANCE FOR THE EXISTING MIXED USE COMMERCIAL AND COMMUNITY FACILITY BUILDING AND OBTAIN A NEW CERTIFICATE OF OCCUPANCY IN CONJUNCTION WITH B.S.A #171-97 BZ,2023-11-01,10/05/2020,40.736962,-73.814684,$1000.00
QUEENS,A1,X,01/12/2024,421839452,OTHERS,11/28/2023,R0,AS PER 28-118.16 PROPOSE AMENDED CERTIFICATE OF OCCUPANCY FOR 1ST FLOOR. ZONING USE GROUP FROM 10 TO 6. EXISTING C/O 420663892,2024-12-01,11/28/2023,40.754135,-73.930624,$100.00
QUEENS,A1,X,03/12/2024,421816182,OTHERS,11/02/2023,K1,"FILING HEREWITH ALT 1 NO WORK TO AMENC CO.  ALL WORK DONE UNDER SEPARATE APPLICATIONS_GC APP 440647846, SP APP Q00476081 ST APP 440606122 MH APP Q00333591 PL Q00359022 DEP ACP-5 CONTROL NO. 4778238",2024-12-03,11/02/2023,40.738138,-73.884545,$1000.00
QUEENS,A1,X,05/05/2023,421941554,OTHERS,10/08/2020,G4,"PROPOSAL TO EXTEND THE TERM OF THE ZONING VARIANCE FOR A USE GROUP 16B GASOLINE SERVICE STATION LOCATED IN AN R3-2 RESIDENTIAL ZONING DISTRICT FOR A PERIOD OF TEN (10) YEARS PAST DECEMBER 4, 2019. NO CHANGE IN USE, OCCUPANCY, OR EGRESS.",2023-05-05,10/08/2020,40.757746,-73.793878,$1000.00
QUEENS,A1,X,05/10/2023,421817984,1-2-3 FAMILY,04/28/2023,A1,ALTERATION TYPE I NO WORK TO UPDATE THE CERTIFICATE OF OCCUPANCY TO COMPLETE PRE BIS ALT 1047/82.,2023-10-05,04/28/2023,40.795427,-73.822518,$1000.00
QUEENS,A1,X,06/01/2023,421814362,1-2-3 FAMILY,12/07/2022,B1,"HEREWITH FILING ALTERATION TYPE 1 TO CHANGE THE MEETS AND BOUNDS OF EXISTING 2 STORY 2 FAMILY. NO CHANGE TO BULK, USE, EGRESS, OR OCCUPANCY.",2023-01-06,12/22/2022,40.685637,-73.837726,$1.00
QUEENS,A1,X,06/05/2023,421817001,OTHERS,03/01/2023,G4,PROPOSE TO EXTEND THE TERM OF THE BOARD OF STANDARDS AND APPEALS VARIANCE AND SECURE NEW CERTIFICATE OF OCCUPANCY.,2023-05-06,03/01/2023,40.761777,-73.86812,$1000.00
QUEENS,A1,X,06/06/2024,421682067,OTHERS,05/10/2024,K1,AMEND CO#420837223. NO WORK APPLICATION.,2024-06-06,05/10/2024,40.695357,-73.740865,$1000.00
QUEENS,A1,X,06/06/2024,421840306,OTHERS,04/23/2024,G3,PROPOSE TO EXTEND THE TERM OF THE BOARD OF STANDARDS AND APPEALS VARIANCE AND SECURE NEW CERTIFICATE OF OCCUPANCY. THIS IS A NO WORK APPLICATION,2024-06-06,04/23/2024,40.606555,-73.75464,$1000.00
QUEENS,A1,X,06/07/2023,421838015,OTHERS,05/01/2023,R0,THIS NO WORK ALT1 IS BEING FILED HEREWITH TO CORRECT A CLERICAL ERROR ON THE SCHEDULE A FOR DOB ALT 1 APP#421911836. ALL WORK PERFORMED UNDER AFOREMENTIONED APPLICATION.,2023-07-06,05/03/2023,40.730683,-73.859796,$1000.00
QUEENS,A1,X,08/02/2023,421813924,OTHERS,11/28/2022,Z8,"SUBMITTING PLANS OF EXISTING BUILDING FOR THE PURPOSE OF OBTAINING A NEW CERTIFICATE OF OCCUPANCY INCLUDING CARETAKER APARTMENT. NO CHANGE IN OCCUPANCY, USE OR EGRESS.",2023-02-08,11/28/2022,40.723755,-73.899442,$1000.00
QUEENS,A1,X,09/11/2023,421838550,OTHERS,07/25/2023,K2,APPLICATION FILED FOR NO WORK ALTERATION 1.,2023-11-09,07/25/2023,40.758306,-73.919527,$1.00
QUEENS,A1,X,10/02/2023,421838916,1-2-3 FAMILY,09/22/2023,C0,THIS NO WORK APPLICATION IS FILED TO CORRECT ERRONEOUS ENTRY ON THE FINAL CERTIFICATE OF OCCUPANCY,2023-02-10,09/22/2023,40.578345,-73.847516,$100.00
QUEENS,A1,X,10/04/2024,421841172,1-2-3 FAMILY,09/04/2024,B3,OBTAIN NEW CERTIFICATE OF OCCUPANCY FOR WORK BEING FILED UNDER DOB NOW BUILD JOB #Q00460481.,2024-04-10,09/19/2024,40.741622,-73.888538,$100.00
QUEENS,A1,X,12/12/2023,421839194,1-2-3 FAMILY,10/27/2023,B3,FILING TO ESTABLISH USE ON AN EXISTING BUILDING AND OBTAIN CERTIFIATE OF OCCUPANCY. NO EGRESS/BULK MODIFICATIONS NO WORK TO BE DONE.,2023-12-12,10/27/2023,40.581397,-73.829851,$1000.00
QUEENS,A2,P,01/05/2023,440764102,1-2-3 FAMILY,01/04/2023,A5,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY OR EGRESS. NO CHANGE IN BULK",2023-05-01,01/05/2023,40.701961,-73.781803,$47990.00
QUEENS,A2,P,01/10/2023,440756692,1-2-3 FAMILY,11/10/2022,A1,"INSTALLATION OF SOLAR PANEL SYSTEM ON EXISTING ROOF INCLUDING BRACKETS AND CONNECTORS AS NOTED ON PLANS.  NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",2023-10-01,11/14/2022,40.68104,-73.7951,$33000.00
QUEENS,A2,P,02/12/2023,440764629,1-2-3 FAMILY,01/09/2023,A1,"INSTALLATION OF SOLAR PANELS ON ROOF, NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",2023-12-02,01/10/2023,40.714185,-73.764326,$34157.00
QUEENS,A2,P,03/05/2024,440815236,OTHERS,12/12/2023,H2,"PROPOSE TENANT PROTECTION PLAN FOR RESIDENTIAL PORTION (BAS, 10TH FLOOR - 13TH FLOOR) IN CONJUNCTION WITH NEW BUILDING#421644787 DURING THE CONSTRUCTION FOR COMMERCIAL PORTION ON LOWER FLOORS. NO CHANGE OF USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION.",2024-05-03,12/12/2023,40.764245,-73.828835,$1000.00
QUEENS,A2,P,04/04/2023,440774397,1-2-3 FAMILY,03/21/2023,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF STRUCTURE. NO CHANGE IN EGRESS, USE OR OCCUPANCY.",2023-04-04,03/22/2023,40.709582,-73.781064,$17380.00
QUEENS,A2,P,04/10/2023,440778204,1-2-3 FAMILY,04/10/2023,B2,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-10-04,04/10/2023,40.597541,-73.793728,$24000.00
QUEENS,A2,P,05/01/2023,440773469,OTHERS,03/14/2023,C1,"INSTALLATION OF SOLAR ELECTRIC GENERATING SYSTEM IN CONJUNCTION WITH NB # 421893473  NO CHANGES TO THE EGRESS, USE OR OCCUPANCY.",2023-01-05,03/29/2023,40.740313,-73.922126,$65000.00
QUEENS,A2,P,05/08/2023,440781174,1-2-3 FAMILY,04/28/2023,A2,"INSTALLATION OF ROOF MOUNTED SOLAR. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",2023-08-05,04/28/2023,40.736582,-73.740229,$40955.00
QUEENS,A2,P,05/10/2023,440782440,1-2-3 FAMILY,05/08/2023,A1,ROOFTOP SOLAR PANEL INSTALLATION,2023-10-05,05/10/2023,40.690778,-73.734313,$56586.00
QUEENS,A2,P,05/12/2023,440783644,1-2-3 FAMILY,05/12/2023,A5,INSTALLATION OF ROOFTOP SOLAR PANEL PV SYSTEM,2023-12-05,05/12/2023,40.652194,-73.730675,$14600.00
QUEENS,A2,P,06/05/2023,440785740,1-2-3 FAMILY,05/25/2023,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-05-06,05/26/2023,40.778187,-73.805792,$54116.00
QUEENS,A2,P,06/08/2023,440787203,1-2-3 FAMILY,06/06/2023,A5,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-08-06,06/06/2023,40.763065,-73.883881,$12775.00
QUEENS,A2,P,07/06/2023,421945391,OTHERS,05/01/2020,K2,PROPOSING TO INTERIOR RENOVATION AND MODIFICATION TO EXISTING KITCHEN,2023-06-07,08/28/2020,40.762302,-73.871129,$88000.00
QUEENS,A2,P,07/11/2023,440793205,1-2-3 FAMILY,07/11/2023,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK",2023-11-07,07/11/2023,40.6937,-73.810106,$47500.00
QUEENS,A2,P,08/06/2023,440785303,1-2-3 FAMILY,05/24/2023,B3,"INSTALLATION OF SOLAR PANEL SYSTEM ON EXISTING ROOF INCLUDING BRACKETS AND CONNECTORS.  NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",2023-06-08,05/31/2023,40.739009,-73.856585,$20800.00
QUEENS,A2,P,09/07/2023,440797210,OTHERS,08/01/2023,E9,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-07-09,08/01/2023,40.711028,-73.920288,$970305.00
QUEENS,A2,P,09/09/2023,440802838,1-2-3 FAMILY,09/05/2023,B2,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-09-09,09/05/2023,40.700929,-73.786095,$39000.00
QUEENS,A2,P,11/01/2023,440810598,1-2-3 FAMILY,10/27/2023,B2,INSTALLATION OF A 7.6 KW ROOF TOP MOUNTED SOLAR (PV) SYSTEM,2023-01-11,10/31/2023,40.657164,-73.752532,$43700.00
QUEENS,A2,P,11/03/2023,440801722,1-2-3 FAMILY,08/28/2023,A5,"INSTALLATION OF SOLAR PANELS ON ROOF. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",2023-03-11,09/12/2023,40.720426,-73.75895,$28804.00
QUEENS,A2,P,11/08/2023,440812710,1-2-3 FAMILY,11/08/2023,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY, OR EGRESS. NO CHANGE IN BULK.",2023-08-11,11/08/2023,40.700012,-73.787634,$17646.00
QUEENS,A2,P,11/09/2023,440811775,1-2-3 FAMILY,11/02/2023,A1,"INSTALLATION OF SOLAR PANELS ON ROOF. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",2023-09-11,11/03/2023,40.698747,-73.765011,$57438.00
QUEENS,A2,P,12/12/2023,440815254,1-2-3 FAMILY,12/12/2023,B1,"INSTALLATION OF SOLAR ENERGY SYSTEM ON ROOF. NO CHANGE OF OCCUPANCY, USE OR EGRESS.",2023-12-12,12/12/2023,40.668541,-73.836669,$13313.00
QUEENS,A2,P,12/12/2023,440815263,1-2-3 FAMILY,12/12/2023,B1,"INSTALLATION OF SOLAR ENERGY SYSTEM ON ROOF. NO CHANGE OF OCCUPANCY, USE OR EGRESS.",2023-12-12,12/12/2023,40.668488,-73.83616,$13313.00
QUEENS,A2,Q,05/12/2023,440779891,1-2-3 FAMILY,04/20/2023,A5,"INSTALLATION OF SOLAR PANELS ON ROOF. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",2023-12-05,04/21/2023,40.678127,-73.85806,$26399.00
QUEENS,A2,R,01/03/2023,440763210,1-2-3 FAMILY,12/28/2022,A2,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF STRUCTURE. NO CHANGE IN EGRESS, USE, OR OCCUPANCY.",2023-03-01,01/03/2023,40.69976,-73.742226,$23915.00
QUEENS,A2,R,01/03/2023,440763452,1-2-3 FAMILY,12/29/2022,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF STRUCTURE. NO CHANGE IN EGRESS, USE, OR OCCUPANCY.",2023-03-01,01/03/2023,40.576141,-73.857939,$17374.00
QUEENS,A2,R,01/04/2023,440762694,1-2-3 FAMILY,12/22/2022,A1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-04-01,12/22/2022,40.692926,-73.785161,$14600.00
QUEENS,A2,R,01/04/2023,440763979,1-2-3 FAMILY,01/04/2023,A1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-04-01,01/04/2023,40.659562,-73.739487,$18000.00
QUEENS,A2,R,01/05/2023,440764111,1-2-3 FAMILY,01/05/2023,A1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-05-01,01/05/2023,40.695446,-73.756602,$29200.00
QUEENS,A2,R,01/05/2023,440764166,1-2-3 FAMILY,01/05/2023,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY OR EGRESS. NO CHANGE IN BULK",2023-05-01,01/05/2023,40.67309,-73.802518,$33990.00
QUEENS,A2,R,01/06/2023,440754168,1-2-3 FAMILY,10/28/2022,B2,"INSTALLATION OF SOLAR PANELS ON ROOF. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",2023-06-01,10/28/2022,40.704972,-73.868524,$59000.00
QUEENS,A2,R,01/06/2023,440760570,OTHERS,12/09/2022,H3,"INSTALLATION OF 33.67 KW SOLAR ENERGY SYSTEM ON ROOF. NO CHANGE OF OCCUPANCY, USE OR EGRESS.",2023-06-01,12/12/2022,40.73999,-73.790992,$172162.00
QUEENS,A2,R,01/06/2023,440763318,1-2-3 FAMILY,12/28/2022,A2,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF STRUCTURE. NO CHANGE IN EGRESS, USE, OR OCCUPANCY.",2023-06-01,01/06/2023,40.664409,-73.748011,$23889.00
QUEENS,A2,R,01/06/2023,440763363,1-2-3 FAMILY,12/28/2022,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF STRUCTURE. NO CHANGE IN EGRESS, USE, OR OCCUPANCY.",2023-06-01,01/06/2023,40.720591,-73.75365,$32576.00
QUEENS,A2,R,01/06/2023,440763611,1-2-3 FAMILY,12/30/2022,B1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-06-01,12/30/2022,40.708129,-73.91294,$30000.00
QUEENS,A2,R,01/06/2023,440763942,1-2-3 FAMILY,01/03/2023,A5,"ROOFTOP SOLAR INSTALLATION. NO CHANGE TO USE, OCCUPANCY OR EGRESS.",2023-06-01,01/03/2023,40.687464,-73.776644,$30960.00
QUEENS,A2,R,01/06/2023,440763960,1-2-3 FAMILY,01/04/2023,C0,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-06-01,01/04/2023,40.667074,-73.854472,$29700.00
QUEENS,A2,R,01/06/2023,440764353,1-2-3 FAMILY,01/06/2023,A0,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY,  OR EGRESS. NO CHANGE IN BULK.",2023-06-01,01/06/2023,40.748217,-73.791208,$26618.00
QUEENS,A2,R,01/06/2023,440764362,1-2-3 FAMILY,01/06/2023,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY,  OR EGRESS. NO CHANGE IN BULK.",2023-06-01,01/06/2023,40.682264,-73.765044,$33700.00
QUEENS,A2,R,01/06/2023,440764371,1-2-3 FAMILY,01/06/2023,B3,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY,  OR EGRESS. NO CHANGE IN BULK.",2023-06-01,01/06/2023,40.764558,-73.866165,$21631.00
QUEENS,A2,R,01/06/2023,440764406,1-2-3 FAMILY,01/06/2023,A1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-06-01,01/06/2023,40.669002,-73.770606,$20075.00
QUEENS,A2,R,01/07/2023,440761622,1-2-3 FAMILY,12/15/2022,B3,"INSTALLATION OF SOLAR PANELS ON ROOF. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",2023-07-01,12/15/2022,40.682422,-73.780904,$62364.00
QUEENS,A2,R,01/07/2023,440761908,1-2-3 FAMILY,12/19/2022,B2,"SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC  GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING  APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.  *NO CHANGE TO USE, EGRESS OR OCCUPANCY.*",2023-07-01,12/19/2022,40.67837,-73.826972,$37800.00
QUEENS,A2,R,01/07/2023,440764460,1-2-3 FAMILY,01/07/2023,A1,"ROOFING W/ REPLACING EXISTING DECKING WITH PLYWOOD, NO STRUCTURAL WORK REQUIRED.NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",2023-07-01,01/07/2023,40.694662,-73.834055,$24999.00
QUEENS,A2,R,01/09/2023,440762505,1-2-3 FAMILY,12/21/2022,B1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-09-01,12/21/2022,40.699626,-73.792396,$27375.00
QUEENS,A2,R,01/09/2023,440763906,1-2-3 FAMILY,01/03/2023,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY,  OR EGRESS. NO CHANGE IN BULK.",2023-09-01,01/06/2023,40.708523,-73.739281,$27116.00
QUEENS,A2,R,01/09/2023,440764335,1-2-3 FAMILY,01/06/2023,B2,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF STRUCTURE. NO CHANGE IN EGRESS, USE, OR OCCUPANCY.",2023-09-01,01/09/2023,40.694132,-73.766012,$23608.00
QUEENS,A2,R,01/09/2023,440764497,1-2-3 FAMILY,01/08/2023,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF STRUCTURE. NO CHANGE IN EGRESS, USE, OR OCCUPANCY.",2023-09-01,01/09/2023,40.694684,-73.834066,$30251.00
QUEENS,A2,R,01/10/2023,440764754,1-2-3 FAMILY,01/10/2023,A1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-10-01,01/10/2023,40.708954,-73.735871,$34675.00
QUEENS,A2,R,01/10/2023,440764781,1-2-3 FAMILY,01/10/2023,A1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-10-01,01/10/2023,40.689141,-73.827531,$31025.00
QUEENS,A2,R,01/10/2023,440764790,1-2-3 FAMILY,01/10/2023,A1,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-10-01,01/10/2023,40.721649,-73.74335,$20075.00
QUEENS,A2,R,01/11/2023,440763728,1-2-3 FAMILY,12/30/2022,B1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY,  OR EGRESS. NO CHANGE IN BULK.",2023-11-01,01/03/2023,40.667077,-73.854472,$31485.00
QUEENS,A2,R,01/11/2023,440764148,1-2-3 FAMILY,01/05/2023,B3,"INSTALLATION OF SOLAR SYSTEM ON THE ROOF AS PER PLAN. NO CHANGE IN USE, EGRESS OR OCCUPANCY",2023-11-01,01/10/2023,40.694768,-73.760384,$35497.00
QUEENS,A2,R,01/11/2023,440764889,1-2-3 FAMILY,01/11/2023,A1,"FILING HEREWITH TAX ABATEMENT APPLICATION FOR INSTALLATION OF ROOF  MOUNTED SOLAR PANELS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",2023-11-01,01/11/2023,40.69175,-73.790394,$7800.00
QUEENS,A2,R,01/11/2023,440764898,1-2-3 FAMILY,01/11/2023,B2,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY OR EGRESS. NO CHANGE IN BULK",2023-11-01,01/11/2023,40.683184,-73.787457,$54990.00
QUEENS,A2,R,01/11/2023,440764905,1-2-3 FAMILY,01/11/2023,A0,"FILING HEREWITH TAX ABATEMENT APPLICATION FOR INSTALLATION OF ROOF  MOUNTED SOLAR PANELS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",2023-11-01,01/11/2023,40.752982,-73.762932,$8700.00
QUEENS,A2,R,01/11/2023,440764996,1-2-3 FAMILY,01/11/2023,B3,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY OR EGRESS. NO CHANGE IN BULK",2023-11-01,01/11/2023,40.717651,-73.742211,$41500.00
QUEENS,A2,R,01/11/2023,440765012,1-2-3 FAMILY,01/11/2023,A1,INSTALLATION OF ROOFTOP SOLAR PANEL PV SYSTEM,2023-11-01,01/11/2023,40.717354,-73.743341,$20075.00
QUEENS,A2,R,01/12/2023,440756709,1-2-3 FAMILY,11/10/2022,A1,"INSTALLATION OF SOLAR PANEL SYSTEM ON EXISTING ROOF INCLUDING BRACKETS AND CONNECTORS AS NOTE ON PLANS.  NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",2023-12-01,11/14/2022,40.68096,-73.79506,$40500.00
QUEENS,A2,R,01/12/2023,440765049,1-2-3 FAMILY,01/11/2023,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY,  OR EGRESS. NO CHANGE IN BULK.",2023-12-01,01/11/2023,40.704623,-73.768713,$37390.00
QUEENS,A2,R,02/01/2023,440747747,1-2-3 FAMILY,09/27/2022,A2,ROOFTOP SOLAR INSTALLATION,2023-01-02,09/27/2022,40.734745,-73.80008,$52000.00
QUEENS,A2,R,02/01/2023,440759449,1-2-3 FAMILY,12/05/2022,A5,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-01-02,12/05/2022,40.758921,-73.794102,$10950.00
QUEENS,A2,R,02/01/2023,440767225,1-2-3 FAMILY,01/26/2023,A1,"INSTALLATION OF SOLAR PANEL SYSTEM ON EXISTING ROOF INCLUDING BRACKETS AND CONNECTORS AS NOTE ON PLANS.  NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",2023-01-02,01/26/2023,40.678257,-73.793764,$30780.00
QUEENS,A2,R,02/01/2023,440767234,1-2-3 FAMILY,01/26/2023,A1,"INSTALLATION OF SOLAR PANELS ON ROOF. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",2023-01-02,01/26/2023,40.680992,-73.818561,$91752.00
QUEENS,A2,R,02/01/2023,440768028,1-2-3 FAMILY,02/01/2023,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF STRUCTURE. NO CHANGE IN EGRESS, USE, OR OCCUPANCY.",2023-01-02,02/01/2023,40.734533,-73.790696,$43435.00
QUEENS,A2,R,02/02/2023,440765307,1-2-3 FAMILY,01/13/2023,A2,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-02-02,01/13/2023,40.678815,-73.732814,$58000.00
QUEENS,A2,R,02/02/2023,440767895,1-2-3 FAMILY,01/31/2023,A9,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-02-02,01/31/2023,40.69442,-73.824651,$10700.00
QUEENS,A2,R,02/02/2023,440768019,1-2-3 FAMILY,02/01/2023,B2,"INSTALLATION OF SOLAR SYSTEM ON THE ROOF AS PER PLAN. NO CHANGE IN USE, EGRESS OR OCCUPANCY",2023-02-02,02/02/2023,40.778279,-73.8443,$43484.00
QUEENS,A2,R,02/02/2023,440768144,1-2-3 FAMILY,02/02/2023,B1,"FILING HEREWITH TAX ABATEMENT APPLICATION FOR INSTALLATION OF ROOF  MOUNTED SOLAR PANELS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",2023-02-02,02/02/2023,40.682524,-73.779941,$30300.00
QUEENS,A2,R,02/02/2023,440768180,1-2-3 FAMILY,02/02/2023,A1,CEDAR SHAKE RIP - REPLACING WITH NEW PLYWOOD. ----------------------------------------------------------  REMOVING &amp; DISPOSING OLD ROOFING MATERIAL  INSTALLING NEW OWENS CORNING DURATION SHINGLE  13 SQUARES,2023-02-02,02/02/2023,40.721649,-73.74335,$13105.00
QUEENS,A2,R,02/02/2023,440768199,1-2-3 FAMILY,02/02/2023,A1,CEDAR SHAKE RIP - REPLACING WITH NEW PLYWOOD. -----------------------------------------------------------  REMOVING &amp; DISPOSING OLD ROOFING MATERIAL  INSTALLING NEW OWENS CORNING DURATION SHINGLE 12 SQUARES  SHINGLE COLOR HARBOR BLUE,2023-02-02,02/02/2023,40.652315,-73.726217,$11260.00
QUEENS,A2,R,02/02/2023,440768206,1-2-3 FAMILY,02/02/2023,A1,CEDAR SHAKE RIP - REPLACING WITH NEW PLYWOOD. -----------------------------------------------------------  REMOVING &amp; DISPOSING OLD ROOFING MATERIAL  INSTALLING NEW OWENS CORNING DURATION SHINGLE 13 SQUARES,2023-02-02,02/02/2023,40.693606,-73.783504,$21068.00
QUEENS,A2,R,02/03/2023,440754480,1-2-3 FAMILY,10/31/2022,A2,"INSTALLATION OF SOLAR PANELS ON ROOF. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",2023-03-02,10/31/2022,40.686685,-73.727349,$43530.00
QUEENS,A2,R,02/03/2023,440757931,1-2-3 FAMILY,11/18/2022,A2,INSTALLATION OF PHOTOVOLTAIC SOLAR ARRAY ON EXISTING ROOF SYSTEM AS PER PLANS.,2023-03-02,02/01/2023,40.669593,-73.775406,$36073.00
QUEENS,A2,R,02/03/2023,440768233,1-2-3 FAMILY,02/02/2023,A1,"INSTALLATION OF SOLAR PANELS ON EXISTING ROOF. NO CHANGE IN USE, OCCUPANCY,  OR EGRESS. NO CHANGE IN BULK.",2023-03-02,02/02/2023,40.699874,-73.785726,$37390.00
QUEENS,A2,R,02/04/2023,440767537,1-2-3 FAMILY,01/29/2023,A1,"ROOTOP SOLAR INSTALLATION. NO CHANGE TO USE, OCCUPANCY OR EGRESS.",2023-04-02,01/29/2023,40.658049,-73.752735,$35675.00
QUEENS,A2,R,02/05/2023,440766690,1-2-3 FAMILY,01/23/2023,A1,INSTALLATION OF SOLAR PANEL SYSTEM ON EXISTING ROOF INCLUDING BRACKETS AND CONNECTORS AS NOTED ON PLANS.  NO CHANGE OF SUE EGRESS OR OCCUPANCY UNDER THIS AAPLICATION.,2023-05-02,01/23/2023,40.685024,-73.79605,$13400.00
QUEENS,A2,R,02/07/2023,440768616,1-2-3 FAMILY,02/07/2023,B2,INSTALLATION OF A ROOFTOP SOLAR PANEL PV SYSTEM,2023-07-02,02/07/2023,40.60692,-73.758445,$16425.00
QUEENS,A2,R,02/07/2023,440768661,1-2-3 FAMILY,02/07/2023,A9,"FILING HEREWITH TAX ABATEMENT APPLICATION FOR INSTALLATION OF ROOF  MOUNTED SOLAR PANELS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",2023-07-02,02/07/2023,40.684089,-73.8605,$18700.00
QUEENS,A2,R,02/08/2023,440766896,1-2-3 FAMILY,01/24/2023,B3,INSTALLATION OF PHOTOVOLTAIC SOLAR ARRAY ON EXISTING ROOF SYSTEM AS PER PLANS,2023-08-02,01/27/2023,40.669831,-73.73604,$56971.00
